name,Date,AirTemp,CloudOpacity,Dni10,Dni90,DniMoy,Ghi10,Ghi90,GhiMoy
Meteorological_Prevision_Data,2023-03-07 20:00:00.000000+0000,2,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 20:10:00.000000+0000,2,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 20:20:00.000000+0000,2,64,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 20:30:00.000000+0000,2,56,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 20:40:00.000000+0000,2,55,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 20:50:00.000000+0000,2,55,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 21:00:00.000000+0000,2,55,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 21:10:00.000000+0000,2,56,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 21:20:00.000000+0000,2,57,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 21:30:00.000000+0000,2,59,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 21:40:00.000000+0000,2,62,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 21:50:00.000000+0000,2,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 22:00:00.000000+0000,2,68,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 22:10:00.000000+0000,2,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 22:20:00.000000+0000,2,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 22:30:00.000000+0000,2,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 22:40:00.000000+0000,2,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 22:50:00.000000+0000,2,63,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 23:00:00.000000+0000,2,61,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 23:10:00.000000+0000,2,61,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 23:20:00.000000+0000,2,62,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 23:30:00.000000+0000,2,63,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 23:40:00.000000+0000,2,64,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-07 23:50:00.000000+0000,2,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 00:00:00.000000+0000,2,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 00:10:00.000000+0000,2,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 00:20:00.000000+0000,2,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 00:30:00.000000+0000,2,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 00:40:00.000000+0000,2,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 00:50:00.000000+0000,2,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 01:00:00.000000+0000,2,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 01:10:00.000000+0000,2,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 01:20:00.000000+0000,2,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 01:30:00.000000+0000,2,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 01:40:00.000000+0000,1.67,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 01:50:00.000000+0000,1.33,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 02:00:00.000000+0000,1,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 02:10:00.000000+0000,1,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 02:20:00.000000+0000,1,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 02:30:00.000000+0000,1,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 02:40:00.000000+0000,1,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 02:50:00.000000+0000,1,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 03:00:00.000000+0000,1,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 03:10:00.000000+0000,1,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 03:20:00.000000+0000,1,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 03:30:00.000000+0000,1,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 03:40:00.000000+0000,1,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 03:50:00.000000+0000,1,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 04:00:00.000000+0000,1,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 04:10:00.000000+0000,1,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 04:20:00.000000+0000,1,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 04:30:00.000000+0000,1,75,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 04:40:00.000000+0000,1,73,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 04:50:00.000000+0000,1,72,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 05:00:00.000000+0000,1,71,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 05:10:00.000000+0000,1,72,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 05:20:00.000000+0000,1,73,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 05:30:00.000000+0000,1,74,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 05:40:00.000000+0000,1,74,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 05:50:00.000000+0000,1,75,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 06:00:00.000000+0000,1,76,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 06:10:00.000000+0000,1,75,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 06:20:00.000000+0000,1,75,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 06:30:00.000000+0000,1,64,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 06:40:00.000000+0000,1,64,0,0,0,3,4,3
Meteorological_Prevision_Data,2023-03-08 06:50:00.000000+0000,1,65,0,0,0,6,8,7
Meteorological_Prevision_Data,2023-03-08 07:00:00.000000+0000,1,66,0,0,0,9,12,11
Meteorological_Prevision_Data,2023-03-08 07:10:00.000000+0000,1,66,0,0,0,15,20,18
Meteorological_Prevision_Data,2023-03-08 07:20:00.000000+0000,1,66,0,0,0,21,29,26
Meteorological_Prevision_Data,2023-03-08 07:30:00.000000+0000,1,66,0,0,0,28,38,34
Meteorological_Prevision_Data,2023-03-08 07:40:00.000000+0000,1,63,0,20,0,37,61,48
Meteorological_Prevision_Data,2023-03-08 07:50:00.000000+0000,1,60,0,40,0,46,85,62
Meteorological_Prevision_Data,2023-03-08 08:00:00.000000+0000,1,57,0,60,0,55,109,76
Meteorological_Prevision_Data,2023-03-08 08:10:00.000000+0000,1.33,52,0,69,0,68,128,97
Meteorological_Prevision_Data,2023-03-08 08:20:00.000000+0000,1.67,48,0,78,0,81,147,118
Meteorological_Prevision_Data,2023-03-08 08:30:00.000000+0000,2,75,0,0,0,34,98,61
Meteorological_Prevision_Data,2023-03-08 08:40:00.000000+0000,2,78,0,0,0,27,100,58
Meteorological_Prevision_Data,2023-03-08 08:50:00.000000+0000,2,81,0,0,0,21,102,55
Meteorological_Prevision_Data,2023-03-08 09:00:00.000000+0000,2,84,0,0,0,15,105,52
Meteorological_Prevision_Data,2023-03-08 09:10:00.000000+0000,2,80,0,0,0,21,125,71
Meteorological_Prevision_Data,2023-03-08 09:20:00.000000+0000,2,76,0,0,0,27,145,90
Meteorological_Prevision_Data,2023-03-08 09:30:00.000000+0000,2,72,0,0,0,34,166,109
Meteorological_Prevision_Data,2023-03-08 09:40:00.000000+0000,2,73,0,0,0,32,176,106
Meteorological_Prevision_Data,2023-03-08 09:50:00.000000+0000,2,75,0,0,0,30,186,103
Meteorological_Prevision_Data,2023-03-08 10:00:00.000000+0000,2,77,0,0,0,28,197,101
Meteorological_Prevision_Data,2023-03-08 10:10:00.000000+0000,2,77,0,0,0,30,200,105
Meteorological_Prevision_Data,2023-03-08 10:20:00.000000+0000,2,77,0,0,0,33,203,109
Meteorological_Prevision_Data,2023-03-08 10:30:00.000000+0000,2,76,0,0,0,88,157,122
Meteorological_Prevision_Data,2023-03-08 10:40:00.000000+0000,1.67,71,0,0,0,110,188,150
Meteorological_Prevision_Data,2023-03-08 10:50:00.000000+0000,1.33,66,0,0,0,133,219,178
Meteorological_Prevision_Data,2023-03-08 11:00:00.000000+0000,1,62,0,0,0,156,251,206
Meteorological_Prevision_Data,2023-03-08 11:10:00.000000+0000,1,62,0,0,0,153,266,206
Meteorological_Prevision_Data,2023-03-08 11:20:00.000000+0000,1,62,0,0,0,150,281,206
Meteorological_Prevision_Data,2023-03-08 11:30:00.000000+0000,1,63,0,0,0,147,296,207
Meteorological_Prevision_Data,2023-03-08 11:40:00.000000+0000,1,66,0,0,0,119,280,189
Meteorological_Prevision_Data,2023-03-08 11:50:00.000000+0000,1,69,0,0,0,91,265,172
Meteorological_Prevision_Data,2023-03-08 12:00:00.000000+0000,1,73,0,0,0,64,250,155
Meteorological_Prevision_Data,2023-03-08 12:10:00.000000+0000,1.33,70,0,0,0,77,262,170
Meteorological_Prevision_Data,2023-03-08 12:20:00.000000+0000,1.67,67,0,0,0,90,275,185
Meteorological_Prevision_Data,2023-03-08 12:30:00.000000+0000,2,76,0,0,0,99,159,135
Meteorological_Prevision_Data,2023-03-08 12:40:00.000000+0000,2,72,0,0,0,109,187,154
Meteorological_Prevision_Data,2023-03-08 12:50:00.000000+0000,2,68,0,0,0,119,216,173
Meteorological_Prevision_Data,2023-03-08 13:00:00.000000+0000,2,65,0,0,0,129,245,192
Meteorological_Prevision_Data,2023-03-08 13:10:00.000000+0000,2,70,0,0,0,109,216,163
Meteorological_Prevision_Data,2023-03-08 13:20:00.000000+0000,2,75,0,0,0,89,188,134
Meteorological_Prevision_Data,2023-03-08 13:30:00.000000+0000,2,80,0,0,0,69,160,106
Meteorological_Prevision_Data,2023-03-08 13:40:00.000000+0000,2,82,0,0,0,59,134,90
Meteorological_Prevision_Data,2023-03-08 13:50:00.000000+0000,2,84,0,0,0,49,108,75
Meteorological_Prevision_Data,2023-03-08 14:00:00.000000+0000,2,87,0,0,0,39,83,60
Meteorological_Prevision_Data,2023-03-08 14:10:00.000000+0000,2,84,0,0,0,43,99,69
Meteorological_Prevision_Data,2023-03-08 14:20:00.000000+0000,2,81,0,0,0,47,116,78
Meteorological_Prevision_Data,2023-03-08 14:30:00.000000+0000,2,83,0,0,0,50,91,70
Meteorological_Prevision_Data,2023-03-08 14:40:00.000000+0000,2,79,0,0,0,56,106,82
Meteorological_Prevision_Data,2023-03-08 14:50:00.000000+0000,2,75,0,0,0,62,122,94
Meteorological_Prevision_Data,2023-03-08 15:00:00.000000+0000,2,71,0,0,0,68,138,106
Meteorological_Prevision_Data,2023-03-08 15:10:00.000000+0000,2,72,0,0,0,59,123,94
Meteorological_Prevision_Data,2023-03-08 15:20:00.000000+0000,2,74,0,0,0,50,109,82
Meteorological_Prevision_Data,2023-03-08 15:30:00.000000+0000,2,76,0,0,0,41,95,70
Meteorological_Prevision_Data,2023-03-08 15:40:00.000000+0000,2,78,0,0,0,33,84,60
Meteorological_Prevision_Data,2023-03-08 15:50:00.000000+0000,2,80,0,0,0,26,73,50
Meteorological_Prevision_Data,2023-03-08 16:00:00.000000+0000,2,82,0,0,0,19,63,40
Meteorological_Prevision_Data,2023-03-08 16:10:00.000000+0000,2,82,0,0,0,16,56,35
Meteorological_Prevision_Data,2023-03-08 16:20:00.000000+0000,2,82,0,0,0,14,50,30
Meteorological_Prevision_Data,2023-03-08 16:30:00.000000+0000,2,62,0,0,0,44,75,59
Meteorological_Prevision_Data,2023-03-08 16:40:00.000000+0000,2,65,0,0,0,34,59,47
Meteorological_Prevision_Data,2023-03-08 16:50:00.000000+0000,2,68,0,0,0,25,44,35
Meteorological_Prevision_Data,2023-03-08 17:00:00.000000+0000,2,72,0,0,0,16,29,23
Meteorological_Prevision_Data,2023-03-08 17:10:00.000000+0000,2,75,0,0,0,11,21,16
Meteorological_Prevision_Data,2023-03-08 17:20:00.000000+0000,2,78,0,0,0,6,14,10
Meteorological_Prevision_Data,2023-03-08 17:30:00.000000+0000,2,82,0,0,0,2,7,4
Meteorological_Prevision_Data,2023-03-08 17:40:00.000000+0000,2.33,80,0,0,0,1,4,2
Meteorological_Prevision_Data,2023-03-08 17:50:00.000000+0000,2.67,78,0,0,0,0,2,1
Meteorological_Prevision_Data,2023-03-08 18:00:00.000000+0000,3,76,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 18:10:00.000000+0000,3,76,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 18:20:00.000000+0000,3,77,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 18:30:00.000000+0000,3,79,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 18:40:00.000000+0000,3,73,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 18:50:00.000000+0000,3,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 19:00:00.000000+0000,3,62,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 19:10:00.000000+0000,3,61,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 19:20:00.000000+0000,3,60,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 19:30:00.000000+0000,3,60,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 19:40:00.000000+0000,3,57,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 19:50:00.000000+0000,3,55,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 20:00:00.000000+0000,3,53,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 20:10:00.000000+0000,3,50,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 20:20:00.000000+0000,3,47,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 20:30:00.000000+0000,3,80,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 20:40:00.000000+0000,3,76,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 20:50:00.000000+0000,3,73,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 21:00:00.000000+0000,3,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 21:10:00.000000+0000,3,71,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 21:20:00.000000+0000,3,72,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 21:30:00.000000+0000,3,73,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 21:40:00.000000+0000,3,72,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 21:50:00.000000+0000,3,72,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 22:00:00.000000+0000,3,72,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 22:10:00.000000+0000,3,71,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 22:20:00.000000+0000,3,71,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 22:30:00.000000+0000,3,71,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 22:40:00.000000+0000,3.33,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 22:50:00.000000+0000,3.67,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 23:00:00.000000+0000,4,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 23:10:00.000000+0000,4,69,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 23:20:00.000000+0000,4,68,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 23:30:00.000000+0000,4,68,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 23:40:00.000000+0000,4,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-08 23:50:00.000000+0000,4,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 00:00:00.000000+0000,4,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 00:10:00.000000+0000,4.33,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 00:20:00.000000+0000,4.67,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 00:30:00.000000+0000,5,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 00:40:00.000000+0000,5,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 00:50:00.000000+0000,5,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 01:00:00.000000+0000,5,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 01:10:00.000000+0000,5.33,64,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 01:20:00.000000+0000,5.67,63,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 01:30:00.000000+0000,6,63,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 01:40:00.000000+0000,6,63,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 01:50:00.000000+0000,6,63,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 02:00:00.000000+0000,6,63,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 02:10:00.000000+0000,6.33,62,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 02:20:00.000000+0000,6.67,62,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 02:30:00.000000+0000,7,62,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 02:40:00.000000+0000,7,62,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 02:50:00.000000+0000,7,62,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 03:00:00.000000+0000,7,62,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 03:10:00.000000+0000,7.33,61,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 03:20:00.000000+0000,7.67,61,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 03:30:00.000000+0000,8,61,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 03:40:00.000000+0000,8,60,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 03:50:00.000000+0000,8,60,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 04:00:00.000000+0000,8,60,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 04:10:00.000000+0000,8,60,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 04:20:00.000000+0000,8,60,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 04:30:00.000000+0000,6,17,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 04:40:00.000000+0000,6,17,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 04:50:00.000000+0000,6,17,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 05:00:00.000000+0000,6,18,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 05:10:00.000000+0000,5.67,18,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 05:20:00.000000+0000,5.33,18,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 05:30:00.000000+0000,5,19,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 05:40:00.000000+0000,4.67,21,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 05:50:00.000000+0000,4.33,24,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 06:00:00.000000+0000,4,27,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 06:10:00.000000+0000,4,29,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 06:20:00.000000+0000,4,32,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 06:30:00.000000+0000,4,40,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 06:40:00.000000+0000,4,38,0,0,0,6,6,6
Meteorological_Prevision_Data,2023-03-09 06:50:00.000000+0000,4,37,0,0,0,12,13,13
Meteorological_Prevision_Data,2023-03-09 07:00:00.000000+0000,4,36,0,0,0,18,20,20
Meteorological_Prevision_Data,2023-03-09 07:10:00.000000+0000,4,32,0,89,7,29,42,36
Meteorological_Prevision_Data,2023-03-09 07:20:00.000000+0000,4,28,0,178,14,40,64,52
Meteorological_Prevision_Data,2023-03-09 07:30:00.000000+0000,4,25,0,267,22,51,86,68
Meteorological_Prevision_Data,2023-03-09 07:40:00.000000+0000,4.33,27,0,211,16,66,99,82
Meteorological_Prevision_Data,2023-03-09 07:50:00.000000+0000,4.67,29,0,155,10,81,112,96
Meteorological_Prevision_Data,2023-03-09 08:00:00.000000+0000,5,32,0,100,5,96,126,111
Meteorological_Prevision_Data,2023-03-09 08:10:00.000000+0000,5,33,0,96,4,108,142,125
Meteorological_Prevision_Data,2023-03-09 08:20:00.000000+0000,5,34,0,93,3,121,158,139
Meteorological_Prevision_Data,2023-03-09 08:30:00.000000+0000,5,59,0,0,0,84,112,99
Meteorological_Prevision_Data,2023-03-09 08:40:00.000000+0000,5,59,0,6,0,83,136,107
Meteorological_Prevision_Data,2023-03-09 08:50:00.000000+0000,5,59,0,13,0,83,161,116
Meteorological_Prevision_Data,2023-03-09 09:00:00.000000+0000,5,60,0,20,0,83,186,125
Meteorological_Prevision_Data,2023-03-09 09:10:00.000000+0000,5.33,64,0,13,0,72,185,118
Meteorological_Prevision_Data,2023-03-09 09:20:00.000000+0000,5.67,68,0,6,0,62,184,111
Meteorological_Prevision_Data,2023-03-09 09:30:00.000000+0000,6,72,0,0,0,52,184,104
Meteorological_Prevision_Data,2023-03-09 09:40:00.000000+0000,6,73,0,0,0,45,184,102
Meteorological_Prevision_Data,2023-03-09 09:50:00.000000+0000,6,75,0,0,0,38,185,101
Meteorological_Prevision_Data,2023-03-09 10:00:00.000000+0000,6,77,0,0,0,32,186,100
Meteorological_Prevision_Data,2023-03-09 10:10:00.000000+0000,6.33,74,0,12,0,33,224,115
Meteorological_Prevision_Data,2023-03-09 10:20:00.000000+0000,6.67,72,0,25,0,34,262,130
Meteorological_Prevision_Data,2023-03-09 10:30:00.000000+0000,8,82,0,0,0,32,147,87
Meteorological_Prevision_Data,2023-03-09 10:40:00.000000+0000,8.33,72,0,180,35,48,242,140
Meteorological_Prevision_Data,2023-03-09 10:50:00.000000+0000,8.67,62,0,360,71,64,337,193
Meteorological_Prevision_Data,2023-03-09 11:00:00.000000+0000,9,53,0,541,107,80,432,247
Meteorological_Prevision_Data,2023-03-09 11:10:00.000000+0000,9,46,0,583,159,105,459,283
Meteorological_Prevision_Data,2023-03-09 11:20:00.000000+0000,9,40,0,625,211,130,486,320
Meteorological_Prevision_Data,2023-03-09 11:30:00.000000+0000,9,34,0,667,264,155,513,357
Meteorological_Prevision_Data,2023-03-09 11:40:00.000000+0000,9.33,46,0,447,176,139,424,293
Meteorological_Prevision_Data,2023-03-09 11:50:00.000000+0000,9.67,58,0,228,88,123,335,229
Meteorological_Prevision_Data,2023-03-09 12:00:00.000000+0000,10,70,0,9,0,108,246,165
Meteorological_Prevision_Data,2023-03-09 12:10:00.000000+0000,10.33,69,0,38,0,112,265,171
Meteorological_Prevision_Data,2023-03-09 12:20:00.000000+0000,10.67,68,0,68,0,116,284,178
Meteorological_Prevision_Data,2023-03-09 12:30:00.000000+0000,11,58,0,22,0,200,271,233
Meteorological_Prevision_Data,2023-03-09 12:40:00.000000+0000,11.33,45,0,241,114,230,353,300
Meteorological_Prevision_Data,2023-03-09 12:50:00.000000+0000,11.67,32,0,461,229,260,435,368
Meteorological_Prevision_Data,2023-03-09 13:00:00.000000+0000,12,19,0,681,344,291,517,436
Meteorological_Prevision_Data,2023-03-09 13:10:00.000000+0000,12,24,0,595,264,262,489,401
Meteorological_Prevision_Data,2023-03-09 13:20:00.000000+0000,12,29,0,510,184,233,462,367
Meteorological_Prevision_Data,2023-03-09 13:30:00.000000+0000,12,35,0,425,105,204,435,333
Meteorological_Prevision_Data,2023-03-09 13:40:00.000000+0000,12.33,36,0,340,70,195,406,316
Meteorological_Prevision_Data,2023-03-09 13:50:00.000000+0000,12.67,38,0,256,35,186,378,300
Meteorological_Prevision_Data,2023-03-09 14:00:00.000000+0000,13,40,0,172,0,178,350,284
Meteorological_Prevision_Data,2023-03-09 14:10:00.000000+0000,13,46,0,131,0,148,323,249
Meteorological_Prevision_Data,2023-03-09 14:20:00.000000+0000,13,52,0,90,0,119,296,214
Meteorological_Prevision_Data,2023-03-09 14:30:00.000000+0000,13,72,0,0,0,59,177,118
Meteorological_Prevision_Data,2023-03-09 14:40:00.000000+0000,13,68,0,0,0,75,186,129
Meteorological_Prevision_Data,2023-03-09 14:50:00.000000+0000,13,64,0,0,0,91,195,140
Meteorological_Prevision_Data,2023-03-09 15:00:00.000000+0000,13,60,0,0,0,107,204,151
Meteorological_Prevision_Data,2023-03-09 15:10:00.000000+0000,12.67,61,0,0,0,94,184,138
Meteorological_Prevision_Data,2023-03-09 15:20:00.000000+0000,12.33,62,0,0,0,82,165,126
Meteorological_Prevision_Data,2023-03-09 15:30:00.000000+0000,12,63,0,0,0,70,146,114
Meteorological_Prevision_Data,2023-03-09 15:40:00.000000+0000,12,62,0,0,0,69,133,105
Meteorological_Prevision_Data,2023-03-09 15:50:00.000000+0000,12,62,0,0,0,68,120,96
Meteorological_Prevision_Data,2023-03-09 16:00:00.000000+0000,12,62,0,0,0,68,108,88
Meteorological_Prevision_Data,2023-03-09 16:10:00.000000+0000,12,65,0,0,0,55,91,73
Meteorological_Prevision_Data,2023-03-09 16:20:00.000000+0000,12,68,0,0,0,42,75,58
Meteorological_Prevision_Data,2023-03-09 16:30:00.000000+0000,12,79,0,0,0,23,48,34
Meteorological_Prevision_Data,2023-03-09 16:40:00.000000+0000,11.67,79,0,0,0,18,41,29
Meteorological_Prevision_Data,2023-03-09 16:50:00.000000+0000,11.33,79,0,0,0,14,35,24
Meteorological_Prevision_Data,2023-03-09 17:00:00.000000+0000,11,79,0,0,0,10,29,19
Meteorological_Prevision_Data,2023-03-09 17:10:00.000000+0000,11,81,0,0,0,7,21,14
Meteorological_Prevision_Data,2023-03-09 17:20:00.000000+0000,11,83,0,0,0,5,13,9
Meteorological_Prevision_Data,2023-03-09 17:30:00.000000+0000,11,85,0,0,0,3,5,4
Meteorological_Prevision_Data,2023-03-09 17:40:00.000000+0000,10.67,86,0,0,0,2,3,2
Meteorological_Prevision_Data,2023-03-09 17:50:00.000000+0000,10.33,87,0,0,0,1,1,1
Meteorological_Prevision_Data,2023-03-09 18:00:00.000000+0000,10,88,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 18:10:00.000000+0000,10,82,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 18:20:00.000000+0000,10,77,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 18:30:00.000000+0000,10,84,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 18:40:00.000000+0000,10,82,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-03-09 18:50:00.000000+0000,10,80,0,0,0,0,0,0
